dt_iso,lat,lon,temp,dew_point,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,weather_description,Dhi,Dni,Ghi
2012-03-27 05:00:00+11:00,-32.951195,151.715443,289.57,286.86,1025,84,2.54,51,,87,overcast clouds,0,0,0
2012-03-27 06:00:00+11:00,-32.951195,151.715443,289.23,286.53,1025,84,2.1,20,,87,overcast clouds,0,0,0
2012-03-27 07:00:00+11:00,-32.951195,151.715443,289.97,287.25,1026,84,2.1,20,,83,broken clouds,0,0,0
2012-03-27 08:00:00+11:00,-32.951195,151.715443,291.46,288.71,1026,84,1.97,28,,85,overcast clouds,22,304,64
2012-03-27 09:00:00+11:00,-32.951195,151.715443,291.51,287.61,1027,78,0.0,0,,40,scattered clouds,58,664,258
2012-03-27 10:00:00+11:00,-32.951195,151.715443,292.45,287.91,1027,75,0.0,0,,40,scattered clouds,128,606,429
2012-03-27 11:00:00+11:00,-32.951195,151.715443,297.24,289.26,1027,61,1.54,39,,77,broken clouds,72,891,646
2012-03-27 12:00:00+11:00,-32.951195,151.715443,296.95,290.92,1026,69,3.6,120,,70,broken clouds,98,886,763
2012-03-27 13:00:00+11:00,-32.951195,151.715443,296.89,290.64,1026,68,3.6,120,,44,scattered clouds,81,939,839
2012-03-27 14:00:00+11:00,-32.951195,151.715443,297.95,292.11,1026,70,2.9,88,0.1,71,light rain,99,902,826
2012-03-27 15:00:00+11:00,-32.951195,151.715443,297.57,290.07,1025,63,1.5,180,0.1,40,light rain,136,799,734
2012-03-27 16:00:00+11:00,-32.951195,151.715443,297.36,290.37,1025,65,1.5,180,,40,scattered clouds,77,878,637
2012-03-27 17:00:00+11:00,-32.951195,151.715443,296.02,291.36,1025,75,4.18,82,,100,overcast clouds,65,817,461
2012-03-27 18:00:00+11:00,-32.951195,151.715443,295.01,291.0,1025,78,7.2,90,,100,overcast clouds,56,635,250
2012-03-27 19:00:00+11:00,-32.951195,151.715443,294.68,290.68,1025,78,7.2,90,,100,overcast clouds,34,29,39
2012-03-27 20:00:00+11:00,-32.951195,151.715443,293.5,288.93,1023,75,3.79,71,,100,overcast clouds,0,0,0
2012-03-27 21:00:00+11:00,-32.951195,151.715443,293.3,289.74,1027,80,3.1,50,,97,overcast clouds,0,0,0
2012-03-27 22:00:00+11:00,-32.951195,151.715443,292.92,289.37,1027,80,3.1,50,,97,overcast clouds,0,0,0
2012-03-27 23:00:00+11:00,-32.951195,151.715443,292.28,289.14,1027,82,3.58,63,,98,overcast clouds,0,0,0
2012-03-28 00:00:00+11:00,-32.951195,151.715443,291.89,288.37,1027,80,3.6,50,,99,overcast clouds,0,0,0
2012-03-28 01:00:00+11:00,-32.951195,151.715443,291.98,288.46,1026,80,3.6,50,,99,overcast clouds,0,0,0
2012-03-28 02:00:00+11:00,-32.951195,151.715443,291.36,288.43,1026,83,3.09,53,,97,overcast clouds,0,0,0
2012-03-28 03:00:00+11:00,-32.951195,151.715443,291.28,288.54,1026,84,3.1,30,,57,broken clouds,0,0,0
2012-03-28 04:00:00+11:00,-32.951195,151.715443,291.23,288.49,1026,84,3.1,30,,42,scattered clouds,0,0,0
2012-03-28 05:00:00+11:00,-32.951195,151.715443,290.8,288.61,1025,87,2.19,66,,27,scattered clouds,0,0,0
2012-03-28 06:00:00+11:00,-32.951195,151.715443,290.69,288.86,1026,89,2.48,72,,33,scattered clouds,0,0,0
2012-03-28 07:00:00+11:00,-32.951195,151.715443,290.86,289.03,1026,89,2.79,71,,56,broken clouds,0,0,0
2012-03-28 08:00:00+11:00,-32.951195,151.715443,292.51,290.47,1026,88,3.06,67,,43,scattered clouds,28,0,28
2012-03-28 09:00:00+11:00,-32.951195,151.715443,292.78,289.43,1027,81,0.0,0,,40,scattered clouds,122,0,122
2012-03-28 10:00:00+11:00,-32.951195,151.715443,293.76,289.79,1027,78,0.0,0,,40,scattered clouds,263,21,275
2012-03-28 11:00:00+11:00,-32.951195,151.715443,296.7,291.14,1026,71,3.81,56,,69,broken clouds,239,418,514
2012-03-28 12:00:00+11:00,-32.951195,151.715443,297.07,291.27,1026,70,4.1,90,,83,broken clouds,131,792,725
2012-03-28 13:00:00+11:00,-32.951195,151.715443,297.63,291.34,1025,68,4.1,90,,95,overcast clouds,129,825,792
2012-03-28 14:00:00+11:00,-32.951195,151.715443,298.16,291.85,1024,68,3.66,66,0.12,97,light rain,113,856,799
2012-03-28 15:00:00+11:00,-32.951195,151.715443,297.41,289.67,1020,62,2.6,140,,40,scattered clouds,91,875,742
2012-03-28 16:00:00+11:00,-32.951195,151.715443,297.16,289.93,1023,64,2.6,140,,40,scattered clouds,69,875,624
2012-03-28 17:00:00+11:00,-32.951195,151.715443,296.06,289.84,1023,68,3.63,80,0.1,59,light rain,62,804,448
2012-03-28 18:00:00+11:00,-32.951195,151.715443,295.39,289.43,1023,69,9.3,80,,74,broken clouds,51,654,243
2012-03-28 19:00:00+11:00,-32.951195,151.715443,294.91,289.42,1023,71,9.3,80,,70,broken clouds,20,254,53
2012-03-28 20:00:00+11:00,-32.951195,151.715443,294.08,289.27,1024,74,4.29,61,,39,scattered clouds,0,0,0
2012-03-28 21:00:00+11:00,-32.951195,151.715443,293.25,288.26,1024,73,6.7,50,,26,scattered clouds,0,0,0
2012-03-28 22:00:00+11:00,-32.951195,151.715443,292.9,287.93,1024,73,6.7,50,,8,sky is clear,0,0,0
2012-03-28 23:00:00+11:00,-32.951195,151.715443,291.35,287.65,1024,79,3.88,45,,16,few clouds,0,0,0
2012-03-29 00:00:00+11:00,-32.951195,151.715443,291.09,287.2,1024,78,3.6,20,,20,few clouds,0,0,0
2012-03-29 01:00:00+11:00,-32.951195,151.715443,290.63,286.76,1023,78,3.6,20,,20,few clouds,0,0,0
2012-03-29 02:00:00+11:00,-32.951195,151.715443,289.67,286.78,1023,83,3.04,38,,9,sky is clear,0,0,0
2012-03-29 03:00:00+11:00,-32.951195,151.715443,289.61,286.34,1022,81,3.6,50,,9,sky is clear,0,0,0
2012-03-29 04:00:00+11:00,-32.951195,151.715443,289.36,286.1,1022,81,3.6,50,,9,sky is clear,0,0,0
2012-03-29 05:00:00+11:00,-32.951195,151.715443,288.29,286.14,1022,87,2.16,15,,17,few clouds,0,0,0
2012-03-29 06:00:00+11:00,-32.951195,151.715443,288.8,286.82,1022,88,3.1,350,,17,few clouds,0,0,0
2012-03-29 07:00:00+11:00,-32.951195,151.715443,288.94,287.3,1022,90,3.1,350,,11,few clouds,0,0,0
2012-03-29 08:00:00+11:00,-32.951195,151.715443,290.79,288.78,1022,88,1.05,345,,19,few clouds,22,271,59
2012-03-29 09:00:00+11:00,-32.951195,151.715443,291.38,288.26,1022,82,0.0,0,,38,scattered clouds,53,663,253
2012-03-29 10:00:00+11:00,-32.951195,151.715443,292.45,288.52,1023,78,0.0,0,,25,scattered clouds,67,806,458
2012-03-29 11:00:00+11:00,-32.951195,151.715443,296.08,288.91,1022,64,0.8,335,,11,few clouds,74,878,634
2012-03-29 12:00:00+11:00,-32.951195,151.715443,297.32,289.84,1022,63,3.6,90,,9,sky is clear,83,905,757
2012-03-29 13:00:00+11:00,-32.951195,151.715443,297.34,291.06,1021,68,3.6,90,,16,few clouds,180,730,763
2012-03-29 14:00:00+11:00,-32.951195,151.715443,297.56,292.41,1020,73,1.73,107,,22,few clouds,190,707,754
2012-03-29 15:00:00+11:00,-32.951195,151.715443,298.02,290.99,1020,65,2.6,140,,20,few clouds,84,900,749
2012-03-29 16:00:00+11:00,-32.951195,151.715443,297.8,291.03,1020,66,2.6,140,0.77,20,light rain,76,865,621
2012-03-29 17:00:00+11:00,-32.951195,151.715443,296.19,291.73,1020,76,2.68,93,,43,scattered clouds,203,110,262
2012-03-29 18:00:00+11:00,-32.951195,151.715443,294.82,290.2,1020,75,5.7,80,,47,scattered clouds,56,0,56
2012-03-29 19:00:00+11:00,-32.951195,151.715443,294.47,290.68,1020,79,5.7,80,0.84,57,light rain,20,0,20
2012-03-29 20:00:00+11:00,-32.951195,151.715443,293.53,289.97,1021,80,1.08,133,,44,scattered clouds,0,0,0
2012-03-29 21:00:00+11:00,-32.951195,151.715443,292.97,290.0,1022,83,3.1,60,,34,scattered clouds,0,0,0
2012-03-29 22:00:00+11:00,-32.951195,151.715443,292.45,289.3,1022,82,3.1,60,,31,scattered clouds,0,0,0
2012-03-29 23:00:00+11:00,-32.951195,151.715443,291.33,288.77,1022,85,0.35,113,,22,few clouds,0,0,0
2012-03-30 00:00:00+11:00,-32.951195,151.715443,290.75,288.38,1022,86,2.6,320,0.33,12,light rain,0,0,0
2012-03-30 01:00:00+11:00,-32.951195,151.715443,290.21,288.21,1021,88,2.6,320,,14,few clouds,0,0,0
2012-03-30 02:00:00+11:00,-32.951195,151.715443,288.79,287.66,1018,93,1.69,194,0.21,21,light rain,0,0,0
2012-03-30 03:00:00+11:00,-32.951195,151.715443,289.4,287.41,1018,88,3.1,200,0.23,19,light rain,0,0,0
2012-03-30 04:00:00+11:00,-32.951195,151.715443,289.46,287.47,1017,88,3.1,200,0.52,19,light rain,0,0,0
2012-03-30 05:00:00+11:00,-32.951195,151.715443,289.28,288.31,1020,94,2.39,189,1.13,22,moderate rain,0,0,0
2012-03-30 06:00:00+11:00,-32.951195,151.715443,289.51,288.38,1021,93,2.1,290,,24,few clouds,0,0,0
2012-03-30 07:00:00+11:00,-32.951195,151.715443,289.79,288.65,1021,93,2.1,290,0.25,39,light rain,0,0,0
2012-03-30 08:00:00+11:00,-32.951195,151.715443,291.26,289.94,1022,92,1.64,168,0.24,49,light rain,23,244,56
2012-03-30 09:00:00+11:00,-32.951195,151.715443,291.66,289.81,1022,89,0.0,0,,40,scattered clouds,65,601,242
2012-03-30 10:00:00+11:00,-32.951195,151.715443,292.07,289.86,1023,87,0.0,0,0.18,40,light rain,169,451,387
2012-03-30 11:00:00+11:00,-32.951195,151.715443,295.46,291.23,1022,77,1.89,169,0.27,57,light rain,98,812,616
2012-03-30 12:00:00+11:00,-32.951195,151.715443,295.62,291.8,1022,79,7.7,190,0.5,69,light rain,129,809,728
2012-03-30 13:00:00+11:00,-32.951195,151.715443,295.73,291.91,1021,79,7.7,190,0.67,50,light rain,104,886,810
2012-03-30 14:00:00+11:00,-32.951195,151.715443,296.19,292.15,1021,78,3.02,160,0.13,56,light rain,106,883,807
2012-03-30 15:00:00+11:00,-32.951195,151.715443,295.57,289.38,1020,68,1.5,140,0.1,40,light rain,103,865,740
2012-03-30 16:00:00+11:00,-32.951195,151.715443,295.17,289.22,1020,69,1.5,140,0.34,40,light rain,257,93,319
2012-03-30 17:00:00+11:00,-32.951195,151.715443,295.12,291.11,1020,78,3.32,109,0.97,42,light rain,207,208,294
2012-03-30 18:00:00+11:00,-32.951195,151.715443,294.72,291.12,1020,80,5.1,150,,58,broken clouds,110,286,196
2012-03-30 19:00:00+11:00,-32.951195,151.715443,294.32,291.7,1021,85,5.1,150,,58,broken clouds,30,64,38
2012-03-30 20:00:00+11:00,-32.951195,151.715443,292.12,289.17,1021,83,1.63,94,,38,scattered clouds,0,0,0
2012-03-30 21:00:00+11:00,-32.951195,151.715443,291.66,287.95,1022,79,2.1,100,,24,few clouds,0,0,0
2012-03-30 22:00:00+11:00,-32.951195,151.715443,291.2,287.89,1022,81,2.1,100,,14,few clouds,0,0,0
2012-03-30 23:00:00+11:00,-32.951195,151.715443,290.34,288.16,1022,87,1.28,138,,6,sky is clear,0,0,0
2012-03-31 00:00:00+11:00,-32.951195,151.715443,290.0,288.0,1022,88,2.6,290,,14,few clouds,0,0,0
2012-03-31 01:00:00+11:00,-32.951195,151.715443,289.65,287.83,1021,89,2.6,290,,25,scattered clouds,0,0,0
2012-03-31 02:00:00+11:00,-32.951195,151.715443,288.91,287.61,1021,92,1.43,251,,29,scattered clouds,0,0,0
2012-03-31 03:00:00+11:00,-32.951195,151.715443,288.84,287.71,1021,93,3.1,270,,29,scattered clouds,0,0,0
2012-03-31 04:00:00+11:00,-32.951195,151.715443,288.92,287.46,1021,91,3.1,270,,21,few clouds,0,0,0
2012-03-31 05:00:00+11:00,-32.951195,151.715443,289.17,287.18,1020,88,2.53,236,,19,few clouds,0,0,0
2012-03-31 06:00:00+11:00,-32.951195,151.715443,288.57,286.77,1021,89,2.6,320,,25,scattered clouds,0,0,0
2012-03-31 07:00:00+11:00,-32.951195,151.715443,288.65,287.02,1021,90,2.6,320,,31,scattered clouds,0,0,0
2012-03-31 08:00:00+11:00,-32.951195,151.715443,289.82,288.17,1022,90,2.97,237,,33,scattered clouds,24,250,55
2012-03-31 09:00:00+11:00,-32.951195,151.715443,290.07,288.42,1022,90,0.0,0,,12,few clouds,108,365,213
2012-03-31 10:00:00+11:00,-32.951195,151.715443,290.09,288.78,1020,92,0.0,0,,53,broken clouds,150,519,403
2012-03-31 11:00:00+11:00,-32.951195,151.715443,295.98,291.32,1022,75,1.67,250,,94,overcast clouds,70,897,637
2012-03-31 12:00:00+11:00,-32.951195,151.715443,296.31,290.54,1022,70,2.6,170,,77,broken clouds,156,759,713
2012-03-31 13:00:00+11:00,-32.951195,151.715443,296.68,290.89,1022,70,2.6,170,,76,broken clouds,228,638,734
2012-03-31 14:00:00+11:00,-32.951195,151.715443,297.05,291.47,1021,71,0.93,167,,84,broken clouds,202,694,750
2012-03-31 15:00:00+11:00,-32.951195,151.715443,297.09,290.59,1020,67,1.0,140,,40,scattered clouds,121,836,730
2012-03-31 16:00:00+11:00,-32.951195,151.715443,296.96,290.47,1020,67,1.0,140,,40,scattered clouds,64,915,631
2012-03-31 17:00:00+11:00,-32.951195,151.715443,295.81,290.94,1020,74,2.51,118,,20,few clouds,57,848,452
2012-03-31 18:00:00+11:00,-32.951195,151.715443,295.87,291.63,1020,77,4.1,100,,1,sky is clear,44,709,242
2012-03-31 19:00:00+11:00,-32.951195,151.715443,295.26,291.65,1020,80,4.1,100,,0,sky is clear,16,268,48
2012-03-31 20:00:00+11:00,-32.951195,151.715443,292.37,289.41,1020,83,2.05,82,,0,sky is clear,0,0,0
2012-03-31 21:00:00+11:00,-32.951195,151.715443,291.65,288.52,1021,82,3.6,80,,0,sky is clear,0,0,0
2012-03-31 22:00:00+11:00,-32.951195,151.715443,291.13,288.2,1021,83,3.6,80,,0,sky is clear,0,0,0
2012-03-31 23:00:00+11:00,-32.951195,151.715443,289.55,288.08,1021,91,1.69,4,,0,sky is clear,0,0,0
2012-04-01 00:00:00+11:00,-32.951195,151.715443,289.57,288.1,1021,91,3.1,290,,0,sky is clear,0,0,0
2012-04-01 01:00:00+11:00,-32.951195,151.715443,287.45,286.0,1018,91,1.4,310,,0,sky is clear,0,0,0
2012-04-01 02:00:00+11:00,-32.951195,151.715443,288.91,287.78,1020,93,1.46,296,,0,sky is clear,0,0,0
2012-04-01 02:00:00+10:00,-32.951195,151.715443,288.39,287.1,1020,92,1.58,293,,0,sky is clear,0,0,0
2012-04-01 03:00:00+10:00,-32.951195,151.715443,287.06,286.43,1017,96,3.6,320,,0,sky is clear,0,0,0
2012-04-01 04:00:00+10:00,-32.951195,151.715443,287.15,286.36,1020,95,3.6,320,,0,sky is clear,0,0,0
2012-04-01 05:00:00+10:00,-32.951195,151.715443,286.51,285.73,1020,95,1.54,292,,0,sky is clear,0,0,0
2012-04-01 06:00:00+10:00,-32.951195,151.715443,286.41,285.94,1021,97,5.1,310,,0,sky is clear,0,0,0
2012-04-01 07:00:00+10:00,-32.951195,151.715443,286.62,285.01,1018,90,5.1,310,,0,sky is clear,32,106,46
2012-04-01 08:00:00+10:00,-32.951195,151.715443,292.53,288.99,1018,80,1.39,303,,1,sky is clear,111,322,206
2012-04-01 09:00:00+10:00,-32.951195,151.715443,292.19,287.66,1019,75,0.0,0,,1,sky is clear,100,679,431
2012-04-01 10:00:00+10:00,-32.951195,151.715443,292.56,288.02,1018,75,0.0,0,,1,sky is clear,65,905,633
2012-04-01 11:00:00+10:00,-32.951195,151.715443,295.77,288.37,1018,63,0.65,60,,7,sky is clear,89,896,746
2012-04-01 12:00:00+10:00,-32.951195,151.715443,298.71,286.9,1017,48,2.1,30,,6,sky is clear,75,945,820
2012-04-01 13:00:00+10:00,-32.951195,151.715443,298.73,286.92,1017,48,2.1,30,,6,sky is clear,73,949,818
2012-04-01 14:00:00+10:00,-32.951195,151.715443,297.57,288.78,1016,58,2.28,107,,24,few clouds,71,934,749
2012-04-01 15:00:00+10:00,-32.951195,151.715443,298.67,288.1,1016,52,0.0,0,,36,scattered clouds,66,898,620
2012-04-01 16:00:00+10:00,-32.951195,151.715443,298.54,287.98,1016,52,0.0,0,,85,overcast clouds,72,770,432
2012-04-01 17:00:00+10:00,-32.951195,151.715443,294.86,290.24,1016,75,2.42,99,,95,overcast clouds,108,46,124
2012-04-01 18:00:00+10:00,-32.951195,151.715443,294.63,291.62,1017,83,4.6,130,,99,overcast clouds,22,0,22
2012-04-01 19:00:00+10:00,-32.951195,151.715443,293.71,291.29,1018,86,4.6,130,,96,overcast clouds,0,0,0
2012-04-01 20:00:00+10:00,-32.951195,151.715443,292.29,289.89,1018,86,1.35,153,,100,overcast clouds,0,0,0
2012-04-01 21:00:00+10:00,-32.951195,151.715443,292.36,288.43,1019,78,6.7,210,0.12,76,light rain,0,0,0
2012-04-01 22:00:00+10:00,-32.951195,151.715443,292.57,288.84,1021,79,6.7,210,0.22,69,light rain,0,0,0
2012-04-01 23:00:00+10:00,-32.951195,151.715443,292.25,288.33,1021,78,1.18,103,0.11,78,light rain,0,0,0
2012-04-02 00:00:00+10:00,-32.951195,151.715443,291.57,287.86,1020,79,2.1,310,0.53,49,light rain,0,0,0
2012-04-02 01:00:00+10:00,-32.951195,151.715443,291.58,287.87,1020,79,2.1,310,,53,broken clouds,0,0,0
2012-04-02 02:00:00+10:00,-32.951195,151.715443,291.33,288.21,1019,82,1.47,305,,21,few clouds,0,0,0
2012-04-02 03:00:00+10:00,-32.951195,151.715443,290.4,287.49,1019,83,3.1,290,,3,sky is clear,0,0,0
2012-04-02 04:00:00+10:00,-32.951195,151.715443,290.11,287.21,1019,83,3.1,290,,0,sky is clear,0,0,0
2012-04-02 05:00:00+10:00,-32.951195,151.715443,289.87,287.87,1019,88,2.08,237,,7,sky is clear,0,0,0
2012-04-02 06:00:00+10:00,-32.951195,151.715443,289.64,287.82,1019,89,3.1,320,,9,sky is clear,0,0,0
2012-04-02 07:00:00+10:00,-32.951195,151.715443,290.17,287.81,1020,86,3.1,320,,10,sky is clear,33,0,33
2012-04-02 08:00:00+10:00,-32.951195,151.715443,292.91,290.13,1021,84,1.62,213,,15,few clouds,135,122,174
2012-04-02 09:00:00+10:00,-32.951195,151.715443,293.29,289.93,1021,81,0.0,0,,90,overcast clouds,171,4,172
2012-04-02 10:00:00+10:00,-32.951195,151.715443,293.48,289.72,1021,79,0.0,0,,90,overcast clouds,180,0,180
2012-04-02 11:00:00+10:00,-32.951195,151.715443,297.35,291.98,1020,72,2.89,141,,49,scattered clouds,339,199,489
2012-04-02 12:00:00+10:00,-32.951195,151.715443,297.04,291.24,1019,70,2.6,90,0.1,62,light rain,272,519,679
2012-04-02 13:00:00+10:00,-32.951195,151.715443,297.22,291.41,1019,70,2.6,90,,40,scattered clouds,191,694,733
2012-04-02 14:00:00+10:00,-32.951195,151.715443,296.97,291.4,1018,71,1.89,122,,52,broken clouds,155,733,685
2012-04-02 15:00:00+10:00,-32.951195,151.715443,297.13,290.39,1018,66,1.0,140,,20,few clouds,80,851,599
2012-04-02 16:00:00+10:00,-32.951195,151.715443,297.15,290.41,1018,66,1.0,140,0.68,20,light rain,63,797,426
2012-04-02 17:00:00+10:00,-32.951195,151.715443,295.25,290.19,1018,73,2.21,104,,20,few clouds,49,636,221
2012-04-02 18:00:00+10:00,-32.951195,151.715443,294.26,290.07,1018,77,2.6,130,,14,few clouds,16,199,39
2012-04-02 19:00:00+10:00,-32.951195,151.715443,293.67,289.7,1018,78,2.6,130,,18,few clouds,0,0,0
2012-04-02 20:00:00+10:00,-32.951195,151.715443,291.67,288.73,1019,83,1.84,56,,8,sky is clear,0,0,0
2012-04-02 21:00:00+10:00,-32.951195,151.715443,291.26,288.88,1019,86,2.1,360,,4,sky is clear,0,0,0
2012-04-02 22:00:00+10:00,-32.951195,151.715443,290.16,288.16,1019,88,1.26,23,,4,sky is clear,0,0,0
2012-04-02 23:00:00+10:00,-32.951195,151.715443,290.0,288.18,1019,89,1.09,24,,3,sky is clear,0,0,0
2012-04-03 00:00:00+10:00,-32.951195,151.715443,289.93,288.11,1018,89,2.6,310,,0,sky is clear,0,0,0
2012-04-03 01:00:00+10:00,-32.951195,151.715443,289.52,287.88,1018,90,2.6,310,,0,sky is clear,0,0,0
2012-04-03 02:00:00+10:00,-32.951195,151.715443,289.33,288.03,1018,92,0.88,271,,5,sky is clear,0,0,0
2012-04-03 03:00:00+10:00,-32.951195,151.715443,288.78,287.32,1018,91,3.1,310,,59,broken clouds,0,0,0
2012-04-03 04:00:00+10:00,-32.951195,151.715443,288.73,287.44,1018,92,3.1,310,,80,broken clouds,0,0,0
2012-04-03 05:00:00+10:00,-32.951195,151.715443,288.56,287.6,1018,94,1.64,287,,100,overcast clouds,0,0,0
2012-04-03 06:00:00+10:00,-32.951195,151.715443,288.22,287.43,1018,95,3.6,310,,100,overcast clouds,0,0,0
2012-04-03 07:00:00+10:00,-32.951195,151.715443,288.69,287.73,1019,94,3.6,310,,97,overcast clouds,36,3,36
2012-04-03 08:00:00+10:00,-32.951195,151.715443,293.05,290.45,1020,85,2.37,285,,94,overcast clouds,143,76,166
2012-04-03 09:00:00+10:00,-32.951195,151.715443,293.23,289.87,1019,81,0.0,0,,40,scattered clouds,162,450,382
2012-04-03 10:00:00+10:00,-32.951195,151.715443,294.16,290.78,1019,81,0.0,0,,40,scattered clouds,74,886,624
2012-04-03 11:00:00+10:00,-32.951195,151.715443,298.74,290.4,1019,60,1.8,306,,41,scattered clouds,106,863,732
2012-04-03 12:00:00+10:00,-32.951195,151.715443,299.83,290.61,1018,57,4.1,80,,21,few clouds,175,741,753
2012-04-03 13:00:00+10:00,-32.951195,151.715443,298.72,292.14,1018,67,4.1,80,,5,sky is clear,248,577,697
2012-04-03 14:00:00+10:00,-32.951195,151.715443,298.59,294.05,1017,76,1.79,107,,0,sky is clear,166,716,677
2012-04-03 15:00:00+10:00,-32.951195,151.715443,298.41,292.55,1018,70,1.0,40,,20,few clouds,67,884,603
2012-04-03 16:00:00+10:00,-32.951195,151.715443,298.31,292.22,1017,69,1.0,40,,20,few clouds,70,756,416
2012-04-03 17:00:00+10:00,-32.951195,151.715443,296.27,291.81,1017,76,3.21,78,,68,broken clouds,109,61,130
2012-04-03 18:00:00+10:00,-32.951195,151.715443,295.05,291.45,1018,80,6.7,70,,98,overcast clouds,20,0,20
2012-04-03 19:00:00+10:00,-32.951195,151.715443,294.89,291.88,1018,83,6.7,70,,99,overcast clouds,0,0,0
2012-04-03 20:00:00+10:00,-32.951195,151.715443,294.33,292.08,1018,87,3.39,58,,96,overcast clouds,0,0,0
2012-04-03 21:00:00+10:00,-32.951195,151.715443,293.29,291.6,1019,90,4.1,40,,91,overcast clouds,0,0,0
2012-04-03 22:00:00+10:00,-32.951195,151.715443,293.25,291.74,1019,91,4.1,40,,80,broken clouds,0,0,0
2012-04-03 23:00:00+10:00,-32.951195,151.715443,292.88,291.37,1019,91,3.14,47,,22,few clouds,0,0,0
2012-04-04 00:00:00+10:00,-32.951195,151.715443,292.08,290.58,1019,91,4.1,40,,2,sky is clear,0,0,0
2012-04-04 01:00:00+10:00,-32.951195,151.715443,291.75,290.25,1019,91,4.1,40,,2,sky is clear,0,0,0
2012-04-04 02:00:00+10:00,-32.951195,151.715443,291.15,289.83,1018,92,2.84,45,,0,sky is clear,0,0,0
2012-04-04 03:00:00+10:00,-32.951195,151.715443,290.67,289.19,1018,91,3.6,20,,0,sky is clear,0,0,0
2012-04-04 04:00:00+10:00,-32.951195,151.715443,290.31,288.83,1018,91,3.6,20,,0,sky is clear,0,0,0
2012-04-04 05:00:00+10:00,-32.951195,151.715443,290.28,289.31,1019,94,2.37,48,,3,sky is clear,0,0,0
2012-04-04 06:00:00+10:00,-32.951195,151.715443,290.15,289.34,1019,95,2.1,20,,8,sky is clear,0,0,0
2012-04-04 07:00:00+10:00,-32.951195,151.715443,290.54,289.73,1020,95,2.1,20,,56,broken clouds,30,65,38
2012-04-04 08:00:00+10:00,-32.951195,151.715443,295.57,292.35,1021,82,1.44,56,,0,sky is clear,116,239,184
2012-04-04 09:00:00+10:00,-32.951195,151.715443,295.37,291.35,1021,78,0.0,0,,1,sky is clear,151,467,375
2012-04-04 10:00:00+10:00,-32.951195,151.715443,295.75,291.31,1021,76,0.0,0,,1,sky is clear,75,852,602
2012-04-04 11:00:00+10:00,-32.951195,151.715443,298.5,293.09,1021,72,3.75,68,,2,sky is clear,121,799,697
2012-04-04 12:00:00+10:00,-32.951195,151.715443,298.55,292.91,1021,71,6.2,100,,1,sky is clear,88,891,780
2012-04-04 13:00:00+10:00,-32.951195,151.715443,298.4,292.54,1020,70,6.2,100,,0,sky is clear,167,721,725
2012-04-04 14:00:00+10:00,-32.951195,151.715443,298.47,293.06,1019,72,4.38,82,,0,sky is clear,167,687,655
2012-04-04 15:00:00+10:00,-32.951195,151.715443,297.97,291.43,1019,67,3.1,230,,0,sky is clear,69,859,585
2012-04-04 16:00:00+10:00,-32.951195,151.715443,297.88,291.34,1020,67,3.1,230,,0,sky is clear,59,791,412
2012-04-04 17:00:00+10:00,-32.951195,151.715443,295.73,291.5,1020,77,4.04,86,,1,sky is clear,44,642,211
2012-04-04 18:00:00+10:00,-32.951195,151.715443,295.07,291.26,1020,79,7.7,70,,4,sky is clear,13,188,34
2012-04-04 19:00:00+10:00,-32.951195,151.715443,294.92,291.32,1021,80,7.7,70,,6,sky is clear,0,0,0
2012-04-04 20:00:00+10:00,-32.951195,151.715443,294.17,290.98,1021,82,3.87,79,,4,sky is clear,0,0,0
2012-04-04 21:00:00+10:00,-32.951195,151.715443,293.42,290.25,1022,82,5.7,60,,4,sky is clear,0,0,0
2012-04-04 22:00:00+10:00,-32.951195,151.715443,293.06,289.9,1022,82,5.7,60,,0,sky is clear,0,0,0
2012-04-04 23:00:00+10:00,-32.951195,151.715443,292.69,289.34,1022,81,3.48,62,,1,sky is clear,0,0,0
2012-04-05 00:00:00+10:00,-32.951195,151.715443,292.22,288.89,1022,81,6.7,70,,1,sky is clear,0,0,0
2012-04-05 01:00:00+10:00,-32.951195,151.715443,292.0,288.28,1022,79,6.7,70,,3,sky is clear,0,0,0
2012-04-05 02:00:00+10:00,-32.951195,151.715443,291.58,287.87,1022,79,3.35,65,,6,sky is clear,0,0,0
2012-04-05 03:00:00+10:00,-32.951195,151.715443,291.51,287.21,1022,76,4.6,60,,11,few clouds,0,0,0
2012-04-05 04:00:00+10:00,-32.951195,151.715443,291.29,287.2,1022,77,4.6,60,,6,sky is clear,0,0,0
2012-04-05 05:00:00+10:00,-32.951195,151.715443,290.79,288.06,1022,84,3.05,61,,10,sky is clear,0,0,0
2012-04-05 06:00:00+10:00,-32.951195,151.715443,291.39,289.01,1023,86,1.5,40,,7,sky is clear,0,0,0
2012-04-05 07:00:00+10:00,-32.951195,151.715443,292.01,289.98,1024,88,1.5,40,,5,sky is clear,28,81,39
2012-04-05 08:00:00+10:00,-32.951195,151.715443,296.18,290.86,1024,72,1.88,66,,15,few clouds,115,244,184
2012-04-05 09:00:00+10:00,-32.951195,151.715443,296.47,289.28,1024,64,1.5,40,,11,few clouds,164,420,364
2012-04-05 10:00:00+10:00,-32.951195,151.715443,296.71,289.51,1024,64,1.5,40,,22,few clouds,75,855,602
